1349,"1204 Davie St",-123.12473,49.2762008
1350,"1600 Davie St",-123.12473,49.2762008
1351,"1641 Davie St",-123.12473,49.2762008
1352,"1650 Davie St",-123.12473,49.2762008
1353,"1702 Davie St",-123.12473,49.2762008
1354,"1762 Davie St",-123.12473,49.2762008
1355,"1789 Davie St",-123.12473,49.2762008
1356,"679 Denman St",-123.1375894,49.290054
1357,"710 Denman St",-123.1375894,49.290054
1358,"718 Denman St",-123.1375894,49.290054
1359,"745 Denman St",-123.1346753,49.2920814
1360,"768 Denman St",-123.1375894,49.290054
1361,"785 Denman St",-123.1375894,49.290054
1362,"823 Denman St",-123.1375894,49.290054
1363,"935 Denman St",-123.1375894,49.290054
1364,"958 Denman St",-123.1375894,49.290054
1365,"961 Denman St",-123.1375894,49.290054
1366,"1015 Denman St",-123.1375894,49.290054
1367,"1055 Denman St",-123.1375894,49.290054
1368,"1100 Denman St",-123.1375894,49.290054
1369,"1105 Denman St",-123.1406205,49.2881641
1370,"1156 Denman St",-123.1375894,49.290054
1371,"1168 Denman St",-123.1375894,49.290054
1372,"1180 Denman St",-123.1375894,49.290054
1373,"1184 Denman St",-123.1375894,49.290054
1374,"1187 Denman St",-123.1375894,49.290054
1375,"1210 Denman St",-123.1419853,49.2869075
1376,"530 Drake St",-123.1253217,49.2744868
1377,"2505 Dunbar St",-123.1851205,49.2573517
1378,"3204 Dunbar St",-123.1851205,49.2573517
1379,"3211 Dunbar St",-123.1851205,49.2573517
1380,"3228 Dunbar St",-123.1851205,49.2573517
1381,"3308 Dunbar St",-123.1851205,49.2573517
1382,"3322 Dunbar St",-123.1851205,49.2573517
1383,"3335 Dunbar St",-123.1851205,49.2573517
1384,"3456 Dunbar St",-123.1851205,49.2573517
1385,"3468 Dunbar St",-123.1851205,49.2573517
1386,"3637 Dunbar St",-123.1851205,49.2573517
1387,"4205 Dunbar St",-123.1853435,49.2489132
1388,"4219 Dunbar St",-123.1851205,49.2573517
1389,"4231 Dunbar St",-123.1851205,49.2573517
1390,"4236 Dunbar St",-123.1851205,49.2573517
1391,"4243 Dunbar St",-123.1853633,49.2484986
1392,"4250 Dunbar St",-123.1851205,49.2573517
1393,"4306 Dunbar St",-123.1851205,49.2573517
1394,"4326 Dunbar St",-123.1851205,49.2573517
1395,"4336 Dunbar St",-123.1851205,49.2573517
1396,"4355 Dunbar St",-123.1851205,49.2573517
1397,"4395 Dunbar St",-123.1851205,49.2573517
1398,"4428 Dunbar St",-123.1851205,49.2573517
1399,"4432 Dunbar St",-123.1851205,49.2573517
1400,"4445 Dunbar St",-123.1851205,49.2573517
1401,"4446 Dunbar St",-123.1851205,49.2573517
1402,"4467 Dunbar St",-123.1851205,49.2573517
1403,"4474 Dunbar St",-123.1851205,49.2573517
1404,"4497 Dunbar St",-123.1851205,49.2573517
1405,"4555 Dunbar St",-123.1851205,49.2573517
1406,"4603 Dunbar St",-123.1851205,49.2573517
1407,"5587 Dunbar St",-123.1851205,49.2573517
1408,"5601 Dunbar St",-123.1851205,49.2573517
1409,"2177 Dundas St",-123.0616489,49.2848205
1410,"37 Dunlevy Av",-123.0955608,49.2771474
1411,"211 Dunlevy Av",-123.0955608,49.2771474
1412,"304 Dunlevy Av",-123.0955608,49.2771474
1413,"433 Dunlevy Av",-123.0955608,49.2771474
1414,"37 Dunlevy St",0,0
1415,"55 Dunlevy St",0,0
1416,"579 Dunsmuir St",-123.1105871,49.2798827
1417,"885 Dunsmuir St",-123.1105871,49.2798827
1418,"888 Dunsmuir St",-123.1183675,49.2847064
1419,"900 Dunsmuir St",-123.1105871,49.2798827
1420,"111 E 10th",0,0
1421,"1700 E 10th Av",-123.0736522,49.2614073
1422,"295 E 11th Av",-123.0238118,49.2600921
1423,"1800 E 11th Av",-123.0238118,49.2600921
1424,"2800 E 12th Av",-123.0653004,49.2595078
1425,"607 E 15th Av",-123.0738562,49.2565303
1426,"617 E 15th Av",-123.0738562,49.2565303
1427,"635 E 15th Av",-123.0738562,49.2565303
1428,"639 E 15th Av",-123.0738562,49.2565303
1429,"665 E 15th Av",-123.0738562,49.2565303
1430,"617 E 15th St",-122.665857756,45.632489584
1431,"639 E 15th St",-122.66577921,45.6324974527
1432,"649 E 15th St",-122.665744115,45.632505349
1433,"211 E 16th Av",-123.1051765,49.2566421
1434,"197 E 17th Av",-123.0365628,49.2547519
1435,"2450 E 24th Av",-123.0337301,49.2487698
1436,"2790 E 29th Av",-123.0237475,49.2444253
1437,"127 E 2nd Av",-123.0982003,49.2677663
1438,"238 E 2nd Ave",-123.0982003,49.2677663
1439,"107 E 3rd",0,0
1440,"143 E 3rd",0,0
1441,"112 E 3rd Av",-123.0599849,49.2677198
1442,"146 E 3rd Av",-123.0599849,49.2677198
1443,"696 E 45th Av",-123.0851442,49.2290951
1444,"20 E 4th Av",-123.063868,49.2668414
1445,"127 E 4th Av",-123.063868,49.2668414
1446,"137 E 4th Av",-123.063868,49.2668414
1447,"272 E 4th Av",-123.1015794,49.267326
1448,"7 E 6th Av",-123.1902746,49.1293379
1449,"48 E 6th Av",-123.0780995,49.2651775
1450,"203 E 6th Av",-123.0780995,49.2651775
1451,"209 E 6th Av",-123.0780995,49.2651775
1452,"1600 E 6th Av",-123.0793879,49.2651849
1453,"77 E 7th Av",-123.0969677,49.2645464
1454,"156 E 7th Av",-123.089101,49.2643141
1455,"303 E 8th Av",-123.0986417,49.2637844
1456,"1600 E 8th Av",-123.0435288,49.2629321
1457,"5 E 8th St",-122.6436483,45.6267932
1458,"105 E Broadway",-123.1027603,49.2631075
1459,"127 E Broadway",-123.1023261,49.2631035
1460,"612 E Broadway",-123.090580134,49.2622748
1461,"615 E Broadway",-123.0620221,49.2622618
1462,"800 E Broadway",-123.0668154,49.2622819
1463,"1458 E Broadway",-123.0620221,49.2622618
1464,"1464 E Broadway",-123.0620221,49.2622618
1465,"1725 E Broadway",-123.0620221,49.2622618
1466,"8 E Cordova St",-123.0933836,49.2821577
1467,"44 E Cordova St",-123.0933836,49.2821577
1468,"63 E Cordova St",-123.0933836,49.2821577
1469,"93 E Cordova St",-123.0933836,49.2821577
1470,"138 E Cordova St",-123.0933836,49.2821577
1471,"501 E Georgia",-84.2456147,33.8238675
1472,"208 E Georgia St",-123.0872501,49.2783406
1473,"239 E Georgia St",-123.0915972,49.2784234
1474,"501 E Georgia St",-123.0872501,49.2783406
1475,"628 E Georgia St",-123.0872501,49.2783406
1476,"288 E Hastings",-123.1109361,49.2834072
1477,"601 E Hastings",0,0
1478,"701 E Hastings",0,0
1479,"717 E Hastings",0,0
1480,"2296 E Hastings",0,0
1481,"403 E Hastings St",-123.0440659,49.2811211
1482,"449 E Hastings St",-123.0493224,49.2811306
1483,"533 E Hastings St",-123.0440659,49.2811211
1484,"573 E Hastings St",-123.0440659,49.2811211
1485,"649 E Hastings St",-123.0440659,49.2811211
1486,"651 E Hastings St",-123.0440659,49.2811211
1487,"684 E Hastings St",-123.0440659,49.2811211
1488,"769 E Hastings St",-123.0440659,49.2811211
1489,"843 E Hastings St",-123.0440659,49.2811211
1490,"1489 E Hastings St",-123.0440659,49.2811211
1491,"1489 E Hastings St",-123.0440659,49.2811211
1492,"1618 E Hastings St",-123.0440659,49.2811211
1493,"1736 E Hastings St",-123.0440659,49.2811211
1494,"1756 E Hastings St",-123.0440659,49.2811211
1495,"1909 E Hastings St",-123.0440659,49.2811211
1496,"2342 E Hastings St",-123.0440659,49.2811211
1497,"2465 E Hastings St",-123.0440659,49.2811211
1498,"2510 E Hastings St",-123.0542318,49.2810042
1499,"2585 E Hastings St",-123.052488,49.2812763
1500,"2614 E Hastings St",-123.0440659,49.2811211
1501,"2647 E Hastings St",-123.0440659,49.2811211
1502,"2674 E Hastings St",-123.0501554,49.2809848
1503,"2769 E Hastings St",-123.0472522,49.2812607
1504,"3423 E Hastings St",-123.0440659,49.2811211
1505,"3433 E Hastings St",-123.0440659,49.2811211
1506,"3435 E Hastings St",-123.0440659,49.2811211
1507,"3475 E Hastings St",-123.0440659,49.2811211
1508,"3501 E Hastings St",-123.0440659,49.2811211
1509,"3550 E Hastings St",-123.0440659,49.2811211
1510,"3561 E Hastings St",-123.0440659,49.2811211
1511,"3578 E Hastings St",-123.0440659,49.2811211
1512,"3599 E Hastings St",-123.0440659,49.2811211
1513,"3622 E Hastings St",-123.0440659,49.2811211
1514,"3660 E Hastings St",-123.0440659,49.2811211
1515,"3683 E Hastings St",-123.0440659,49.2811211
1516,"100 E Pender St",-123.1022767,49.2804538
1517,"142 E Pender St",-123.1022767,49.2804538
1518,"5720 East Boulevard",-123.1521802,49.2232428
1519,"1809 Fir St",-123.14098,49.269394
1520,"1810 Fir St",-123.1409509,49.2642837
1521,"3207 Fraser St",-123.0911203,49.2110896
1522,"3213 Fraser St",-123.0911203,49.2110896
1523,"3227 Fraser St",-123.0911203,49.2110896
1524,"3245 Fraser St",-123.0911203,49.2110896
1525,"3381 Fraser St",-123.0911203,49.2110896
1526,"3455 Fraser St",-123.0911203,49.2110896
1527,"3469 Fraser St",-123.0911203,49.2110896
1528,"3485 Fraser St",-123.0911203,49.2110896
1529,"3497 Fraser St",-123.0911203,49.2110896
1530,"4097 Fraser St",-123.0911203,49.2110896
1531,"4129 Fraser St",-123.0911203,49.2110896
1532,"4153 Fraser St",-123.0911203,49.2110896
1533,"4230 Fraser St",-123.0911203,49.2110896
1534,"4259 Fraser St",-123.0911203,49.2110896
1535,"4287 Fraser St",-123.0911203,49.2110896
1536,"4288 Fraser St",-123.0911203,49.2110896
1537,"4304 Fraser St",-123.0911203,49.2110896
1538,"4305 Fraser St",-123.0911203,49.2110896
1539,"4386 Fraser St",-123.0911203,49.2110896
1540,"4588 Fraser St",-123.0911203,49.2110896
1541,"4590 Fraser St",-123.0911203,49.2110896
1542,"4950 Fraser St",-123.0911203,49.2110896
1543,"5550 Fraser St",-123.0911203,49.2110896
1544,"5838 Fraser St",-123.0911203,49.2110896
1545,"5907 Fraser St",-123.0911203,49.2110896
1546,"5914 Fraser St",-123.0911203,49.2110896
1547,"6007 Fraser St",-123.090723,49.229954
1548,"6105 Fraser St",-123.0911203,49.2110896
1549,"6108 Fraser St",-123.0911203,49.2110896
1550,"6204 Fraser St",-123.0904315,49.2281819
1551,"6207 Fraser St",-123.0911203,49.2110896
1552,"6294 Fraser St",-123.0911203,49.2110896
1553,"6305 Fraser St",-123.0911203,49.2110896
1554,"6330 Fraser St",-123.0911203,49.2110896
1555,"6434 Fraser St",-123.0911203,49.2110896
1556,"6504 Fraser St",-123.0911203,49.2110896
1557,"6505 Fraser St",-123.0911203,49.2110896
1558,"1154 Gilford St",-123.1364972,49.2928481
1559,"189 Gore Av",-123.0976637,49.2826959
1560,"789 Gore Av",-123.0976637,49.2826959
1561,"747 Gore St",-122.8678848,49.2840098
1562,"789 Gore St",-122.8678848,49.2840098
1563,"2825 Grandview Hwy",-123.0319973,49.2581834
1564,"470 Granville St",-123.1383551,49.2670556
1565,"540 Granville St",-123.1383551,49.2670556
1566,"543 Granville St",-123.1383551,49.2670556
1567,"736 Granville St",-123.1186645,49.2819452
1568,"798 Granville St",-123.1383551,49.2670556
1569,"819 Granville St",-123.1383551,49.2670556
1570,"850 Granville St",-123.1383551,49.2670556
1571,"881 Granville St",-123.1383551,49.2670556
1572,"929 Granville St",-123.1383551,49.2670556
1573,"1025 Granville St",-123.1383551,49.2670556
1574,"1043 Granville St",-123.1383551,49.2670556
1575,"1117 Granville St",-123.1383551,49.2670556
1576,"1149 Granville St",-123.1383551,49.2670556
1577,"1176 Granville St",-123.1383551,49.2670556
1578,"1208 Granville St",-123.1383551,49.2670556
1579,"1265 Granville St",-123.1383551,49.2670556
1580,"2247 Granville St",-123.1387802,49.265448
1581,"2335 Granville St",-123.1387557,49.2647522
1582,"2447 Granville St",-123.1383551,49.2670556
1583,"2516 Granville St",-123.1383551,49.2670556
1584,"2590 Granville St",-123.1383551,49.2670556
1585,"2600 Granville St",-123.1383551,49.2670556
1586,"2601 Granville St",-123.1383551,49.2670556
1587,"2609 Granville St",-123.1383551,49.2670556
1588,"2658 Granville St",-123.138509,49.262054
1589,"2705 Granville St",-123.1389445,49.2615978
1590,"2723 Granville St",-123.1383551,49.2670556
1591,"2750 Granville St",-123.138493,49.261256
1592,"2775 Granville St",-123.1383551,49.2670556
1593,"2801 Granville St",-123.1388298,49.2606351
1594,"2814 Granville St",-123.1383551,49.2670556
1595,"2888 Granville St",-123.1383078,49.2599522
1596,"2977 Granville St",-123.1383551,49.2670556
1597,"2996 Granville St",-123.1384474,49.2590419
1598,"2997 Granville St",-123.1383551,49.2670556
1599,"3010 Granville St",-123.1383551,49.2670556
1600,"3014 Granville St",-123.1384725,49.2584856
1601,"3097 Granville St",-123.1383551,49.2670556
1602,"3149 Granville St",-123.1383551,49.2670556
1603,"7985 Granville St",-123.1383551,49.2670556
1604,"8002 Granville St",-123.1383551,49.2670556
1605,"8075 Granville St",-123.1383551,49.2670556
1606,"8155 Granville St",-123.1383551,49.2670556
1607,"8168 Granville St",-123.1383551,49.2670556
1608,"8273 Granville St",-123.1383551,49.2670556
1609,"8289 Granville St",-123.1383551,49.2670556
1610,"8324 Granville St",-123.1383551,49.2670556
1611,"8333 Granville St",-123.1383551,49.2670556
1612,"8435 Granville St",-123.1383551,49.2670556
1613,"8490 Granville St",-123.1383551,49.2670556
1614,"8594 Granville St",-123.1383551,49.2670556
1615,"8630 Granville St",-123.1383551,49.2670556
1616,"8662 Granville St",-123.1383551,49.2670556
1617,"8679 Granville St",-123.1383551,49.2670556
1618,"8697 Granville St",-123.1383551,49.2670556
1619,"800 Griffiths Way",-123.109395,49.2772218
1620,"555 Hamilton St",-123.1210871,49.2759217
1621,"1090 Hamilton St",-123.1210871,49.2759217
1622,"2500 Heather St",-123.1207078,49.2393525
1623,"2530 Heather St",-123.1207078,49.2393525
1624,"3195 Heather St",-123.1202522,49.2571435
1625,"3261 Heather St",-123.1207078,49.2393525
1626,"409 Heatley Av",-123.0897374,49.2765923
1627,"500 Helmcken St",-123.1251259,49.2785385
1628,"508 Helmcken St",-123.1251259,49.2785385
1629,"540 Helmcken St",-123.1251259,49.2785385
1630,"600 Helmcken St",-123.1251259,49.2785385
1631,"600 Helmcken St",-123.1251259,49.2785385
1632,"609 Helmcken St",-123.123802,49.277771
1633,"649 Helmcken St",-123.1251259,49.2785385
1634,"1085 Helmcken St",-123.1251259,49.2785385
1635,"318 Homer St",-123.1184951,49.2784031
1636,"420 Homer St",-123.1184951,49.2784031
1637,"514 Homer St",-123.1184951,49.2784031
1638,"777 Homer St",-123.1184951,49.2784031
1639,"856 Homer St",-123.1184951,49.2784031
1640,"891 Homer St",-123.1184951,49.2784031
1641,"1006 Homer St",-123.1184951,49.2784031
1642,"1062 Homer St",-123.120857,49.276684
1643,"1068 Homer St",-123.120981,49.276626
1644,"1090 Homer St",-123.1184951,49.2784031
1645,"1095 Homer St",-123.1184951,49.2784031
1646,"1096 Homer St",-123.12148,49.276282
1647,"1122 Homer St",-123.1184951,49.2784031
1648,"1144 Homer St",-123.1184951,49.2784031
1649,"1148 Homer St",-123.1184951,49.2784031
1650,"1180 Homer St",-123.1184951,49.2784031
1651,"1238 Homer St",-123.1184951,49.2784031
1652,"1290 Homer St",-123.1184951,49.2784031
1653,"1359 Hornby",-123.123805,49.2812985
1654,"586 Hornby St",-123.1178872,49.285018
1655,"811 Hornby St",-123.123805,49.2812985
1656,"815 Hornby St",-123.123805,49.2812985
1657,"951 Hornby St",-123.123805,49.2812985
1658,"1054 Hornby St",-123.123805,49.2812985
1659,"1082 Hornby St",-123.123805,49.2812985
1660,"1090 Hornby St",-123.123805,49.2812985
1661,"1177 Hornby St",-123.1279429,49.2789301
1662,"1401 Hornby St",-123.123805,49.2812985
1663,"1451 Hornby St",-123.123805,49.2812985
1664,"325 Howe St",-123.1153441,49.2856297
1665,"466 Howe St",-123.1153441,49.2856297
1666,"535 Howe St",-123.1153441,49.2856297
1667,"555 Howe St",-123.1153441,49.2856297
1668,"595 Howe St",-123.1153441,49.2856297
1669,"625 Howe St",-123.1153441,49.2856297
1670,"1095 Howe St",-123.1153441,49.2856297
1671,"1512 Howe St",-123.1153441,49.2856297
1672,"1811 Howe St",-123.1153441,49.2856297
1673,"1100 Jervis St ",-123.1248988,49.2894532
1674,"5082 Joyce St",-123.0311698,49.2385266
1675,"5099 Joyce St",-123.0336145,49.2364482
1676,"5128 Joyce St",-123.0336145,49.2364482
1677,"5160 Joyce St",-123.0336145,49.2364482
1678,"145 Keefer St",-123.0813241,49.2791367
1679,"232 Keefer St",-123.0813241,49.2791367
1680,"2300 Keith St",-123.0206374,49.2067488
1681,"76 Kingsway",-123.0558073,49.2407563
1682,"188 Kingsway",-123.0558073,49.2407563
1683,"359 Kingsway",-123.0558073,49.2407563
1684,"398 Kingsway",-123.0558073,49.2407563
1685,"488 Kingsway",-123.0558073,49.2407563
1686,"500 Kingsway",-122.9920885,49.2264057
1687,"560 Kingsway",-123.0558073,49.2407563
1688,"612 Kingsway",-123.0558073,49.2407563
1689,"650 Kingsway",-123.0558073,49.2407563
1690,"868 Kingsway",-123.0558073,49.2407563
1691,"1284 Kingsway",-123.0558073,49.2407563
1692,"1303 Kingsway",-123.0558073,49.2407563
1693,"1327 Kingsway",-123.0558073,49.2407563
1694,"1333 Kingsway",-123.0558073,49.2407563
1695,"1346 Kingsway",-123.0558073,49.2407563
1696,"1356 Kingsway",-123.0558073,49.2407563
1697,"1391 Kingsway",-123.0558073,49.2407563
1698,"1398 Kingsway",-123.0558073,49.2407563
1699,"1409 Kingsway",-123.0558073,49.2407563
1700,"1427 Kingsway",-123.0558073,49.2407563
1701,"1432 Kingsway",-123.0558073,49.2407563
1702,"1459 Kingsway",-123.0558073,49.2407563
1703,"1475 Kingsway",-123.0558073,49.2407563
1704,"1680 Kingsway",-123.0558073,49.2407563
1705,"1760 Kingsway",-123.0558073,49.2407563
1706,"1818 Kingsway",-123.0558073,49.2407563
1707,"1850 Kingsway",-123.0558073,49.2407563
1708,"2066 Kingsway",-123.0643295,49.2445948
1709,"2127 Kingsway",-123.0558073,49.2407563
1710,"2386 Kingsway",-123.0558073,49.2407563
1711,"2392 Kingsway",-123.0558073,49.2407563
1712,"2536 Kingsway",-123.0558073,49.2407563
1713,"2934 Kingsway",-123.0558073,49.2407563
1714,"3012 Kingsway",-123.0558073,49.2407563
1715,"3490 Kingsway",-123.0558073,49.2407563
1716,"3541 Kingsway",-123.0558073,49.2407563
1717,"3544 Kingsway",-123.0558073,49.2407563
1718,"3546 Kingsway",-123.0558073,49.2407563
1719,"3617 Kingsway",-123.0558073,49.2407563
1720,"3665 Kingsway",-123.023688,49.232517
1721,"3919 Knight St",-123.0772842,49.2100405
1722,"405 Kootenay St",-123.0256981,49.2829358
1723,"5818 Lincoln St",-123.025929,49.2326481
1724,"2001 Macdonald St",-123.168386,49.2649681
1725,"2001 Macdonald st",-123.168386,49.2649681
1726,"4109 Macdonald St",-123.168386,49.2649681
1727,"4889 Mackenzie St",-123.1702523,49.2413624
1728,"4894 Mackenzie St",-123.1702523,49.2413624
1729,"121 Main St",-123.1008249,49.2644126
1730,"222 Main St",-123.1008249,49.2644126
1731,"231 Main St",-123.1008249,49.2644126
1732,"309 Main St",-123.1008249,49.2644126
1733,"416 Main St",-123.1008249,49.2644126
1734,"506 Main St",-122.671836974,45.6250697905
1735,"700 Main St",-123.099578,49.278388
1736,"708 Main St",-122.671767766,45.6266160921
1737,"728 Main St",-122.67176568,45.6267238481
1738,"917 Main St",-122.671501395,45.6281988114
1739,"928 Main St",-122.671735976,45.6282665151
1740,"1008 Main St",-122.671733781,45.6289246007
1741,"1011 Main St",-122.67149961,45.6289324747
1742,"1399 Main St",-122.671443,45.631748
1743,"1965 Main St",-123.1010349,49.2680905
1744,"2148 Main St",-123.1005754,49.2657421
1745,"2218 Main St",-122.671546633,45.6378232245
1746,"2543 Main St",-122.671304205,45.6397719933
1747,"2600 Main St",-123.1007515,49.2618572
1748,"2655 Main St",-122.67110923,45.6405322347
1749,"2812 Main St",-122.670509739,45.642270587
1750,"2818 Main St",-122.670506478,45.6422771739
1751,"2828 Main St",-122.670501043,45.6422881522
1752,"2949 Main St",-122.669333381,45.6440941448
1753,"2970 Main St",-122.670164848,45.6429441402
1754,"2980 Main St",-123.1009307,49.2584941
1755,"3010 Main St",-123.100843276,49.2582545
1756,"3045 Main St",-122.669251432,45.6442576679
1757,"3102 Main St",-123.100857602,49.2572599
1758,"3463 Main St",-122.668029583,45.6477877778
